id;left;kwic;right
"11";"";"Postoj/postoj/NNIS4-----A---- Bílého/bílý/AAIS2----1A---- domu/dům/NNIS2-----A---- později/pozdě/Dg-------2A---- potvrdil/potvrdit/VpMS----R-AAP-- i/i/J^------------- Berlusconi/Berlusconi/NNMS1-----A---- ,/,/Z:------------- přezdívaný/přezdívaný/AAMS1----1A---- Teflonový/teflonový/AAMS1----1A---- don/don/NNMS1-----A---- ,/,/Z:------------- když/když/J,------------- prohlásil/prohlásit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- americký/americký/AAMS1----1A---- prezident/prezident/NNMS1-----A---- se/se/P7--4---------- k/k/RR--3---------- němu/on/P5MS3--3------- choval/chovat/VpMS----R-AAI--";"jako/jako/J,------------- „/""/Z:------------- skutečný/skutečný/AAMS1----1A---- přítel/přítel/NNMS1-----A---- “/""/Z:------------- ././Z:-------------"
"12";"Jako/jako/J,------------- příklad/příklad/NNIS4-----A---- bychom/být/Vc-P---1----I-- mohli/moci/VpMP----R-AAI-- uvést/uvést/Vf--------A-P-- jeho/jeho/PSIS4-S3-------";"postoj/postoj/NNIS4-----A---- vůči/vůči/RR--3---------- Slovensku/Slovensko/NNNS3-----A---- či/či/J^------------- případ/případ/NNIS4-----A---- kauzy/kauza/NNFS2-----A---- Odložil/odložit/VpMS----R-AAP-- ,/,/Z:------------- kdy/kdy/Db------------- se/se/P7--4---------- nepřípustným/přípustný/AAIS7----1N---- způsobem/způsob/NNIS7-----A---- vměšuje/vměšovat/VB-S---3P-AAI-- do/do/RR--2---------- ""/""/Z:------------- vnitřních/vnitřní/AAFP2----1A---- ""/""/Z:------------- záležitostí/záležitost/NNFP2-----A---- a/a/J^------------- nechová/chovat/VB-S---3P-NAI--";"se/se/P7--4---------- nadstranicky/nadstranicky/Dg-------1A---- ././Z:-------------"
"13";"Proto/proto/Db------------- říkám/říkat/VB-S---1P-AAI-- :/:/Z:------------- Berme/brát/Vi-P---1--A-I--";"postoje/postoj/NNIP4-----A---- V4/V4/BN------------- v/v/RR--4---------- potaz/potaz/NNIS4-----A---- ,/,/Z:------------- nechovejme/chovat/Vi-P---1--N-I--";"se/se/P7--4---------- k/k/RR--3---------- ní/on/P5FS3--3------- jako/jako/J,------------- k/k/RR--3---------- Evropanům/Evropan/NNMP3-----A---- třetí/třetí/CrFS2---------- třídy/třída/NNFS2-----A---- ././Z:-------------"
"14";"Při/při/RR--6---------- kádrových/kádrový/AAFP6----1A---- prověrkách/prověrka/NNFP6-----A---- ,/,/Z:------------- které/který/P4FP1---------- měly/mít/VpFP----R-AAI-- prověřit/prověřit/Vf--------A-P--";"postoje/postoj/NNIP4-----A---- občanů/občan/NNMP2-----A---- v/v/RR--6---------- době/doba/NNFS6-----A---- srpnové/srpnový/AAFS2----1A---- okupace/okupace/NNFS2-----A---- a/a/J^------------- jejichž/jejichž/P1IS1-P3------- výsledek/výsledek/NNIS1-----A---- rozhodoval/rozhodovat/VpIS----R-AAI-- o/o/RR--6---------- setrvání/setrvání/NNNS6-----A---- v/v/RR--6---------- zaměstnání/zaměstnání/NNNS6-----A---- ,/,/Z:------------- se/se/P7--4---------- však/však/J^------------- členové/člen/NNMP1-----A---- kádrující/kádrující/AGFS2-----A---- komise/komise/NNFS2-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- chovali/chovat/VpMP----R-AAI--";"korektně/korektně/Dg-------1A---- ././Z:-------------"
"15";"Učinil/učinit/VpMS----R-AAP-- tak/tak/Db------------- i/i/J^------------- přes/přes/RR--4---------- nesouhlasný/souhlasný/AAIS4----1N----";"postoj/postoj/NNIS4-----A---- své/svůj/P8FS2---------1 matky/matka/NNFS2-----A---- ,/,/Z:------------- ""/""/Z:------------- císařovny/císařovna/NNFS2-----A---- ""/""/Z:------------- Marie/Marie/NNFS2-----A---- Terezie/Terezie/NNFS2-----A---- ,/,/Z:------------- která/který/P4FS1---------- se/se/P7--4---------- vůči/vůči/RR--3---------- Židům/Žid/NNMP3-----A---- chovala/chovat/VpFS----R-AAI--";"značně/značně/Dg-------1A---- předpojatě/předpojatě/Dg-------1A---- ././Z:-------------"
"16";"Dělá/dělat/VB-S---3P-AAI-- to/ten/PDNS1---------- bezmyšlenkovitě/bezmyšlenkovitě/Dg-------1A---- ,/,/Z:------------- přesto/přesto/Db------------- jediné/jediný/AANS1----1A---- zaklepání/zaklepání/NNNS1-----A---- vytvoří/vytvořit/VB-S---3P-AAP-- všechny/všechen/PLFP4---------- zmíněné/zmíněný/AAFP4----1A---- roviny/rovina/NNFP4-----A---- ,/,/Z:------------- promění/proměnit/VB-S---3P-AAP-- jeho/jeho/PSIS4-S3-------";"postoj/postoj/NNIS4-----A---- a/a/J^------------- způsobí/způsobit/VB-S---3P-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"trošičku/trošičku/Db------------- jinak/jinak/Db------------- ././Z:-------------"
"17";"Jak/jak/Db------------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- již/již/Db------------- zmínil/zmínit/VpMS----R-AAP-- ,/,/Z:------------- vyváděl/vyvádět/VpMS----R-AAI-- mé/můj/PSNS4-S1------1 během/během/RR--2---------- mého/můj/PSIS2-S1------- pobytu/pobyt/NNIS2-----A---- v/v/RR--6---------- New/New/F%------------- Yorku/York/NNIS6-----A---- z/z/RR--2---------- míry/míra/NNFS2-----A---- objev/objev/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- Newyorčané/Newyorčan/NNMP1-----A---- mají/mít/VB-P---3P-AAI-- sklon/sklon/NNIS4-----A---- zaujímat/zaujímat/Vf--------A-I-- k/k/RR--3---------- Jižanům/jižan/NNMP3-----A---- krajně/krajně/Dg-------1A---- nepřátelský/přátelský/AAIS4----1N----";"postoj/postoj/NNIS4-----A---- (/(/Z:------------- ostatně/ostatně/TT------------- podobně/podobně/Dg-------1A---- se/se/P7--4---------- ke/k/RV--3---------- mně/já/PP-S3--1------- choval/chovat/VpMS----R-AAI-- ze/z/RV--2---------- začátku/začátek/NNIS2-----A---- i/i/J^------------- Nathan/Nathan/NNMS1-----A---- )/)/Z:------------- anebo/anebo/J^------------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- chovají/chovat/VB-P---3P-AAI--";"s/s/RR--7---------- jistou/jistý/AAFS7----1A---- pobavenou/pobavený/AAFS7----1A---- blahosklonností/blahosklonnost/NNFS7-----A---- ,/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- před/před/RR--7---------- sebou/se/P6--7---------- měli/mít/VpMP----R-AAI-- nějaký/nějaký/PZIS4---------- zvláštní/zvláštní/AAIS4----1A---- druh/druh/NNIS4-----A---- minstrelů/minstrel/NNMP2-----A---- pro/pro/RR--4---------- obveselení/obveselení/NNNS4-----A---- ././Z:-------------"
"18";"Sebevědomí/sebevědomí/NNNS1-----A---- ,/,/Z:------------- jistota/jistota/NNFS1-----A---- a/a/J^------------- dobrý/dobrý/AAIS1----1A---- pocit/pocit/NNIS1-----A---- ,/,/Z:------------- který/který/P4IS1---------- z/z/RR--2---------- vás/vy/PP-P2--2------- bude/být/VB-S---3F-AAI-- vyzařovat/vyzařovat/Vf--------A-I-- ,/,/Z:------------- změní/změnit/VB-S---3P-AAP-- nejen/nejen/Db------------- váš/váš/PSIS4-P2------- způsob/způsob/NNIS4-----A---- komunikace/komunikace/NNFS2-----A---- a/a/J^------------- chování/chování/NNNS2-----A---- k/k/RR--3---------- druhým/druhý/CrMP3---------- lidem/člověk/NNMP3-----A---- ,/,/Z:------------- ale/ale/J^------------- budete/být/VB-P---2F-AAI-- překvapeni/překvapit/VsMP------APP-- ,/,/Z:------------- jak/jak/Db------------- okolí/okolí/NNNS1-----A---- změní/změnit/VB-S---3P-AAP--";"postoj/postoj/NNIS4-----A---- k/k/RR--3---------- vám/vy/PP-P3--2------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- k/k/RR--3---------- vám/vy/PP-P3--2------- druzí/druhý/CrMP1---------- začnou/začít/VB-P---3P-AAP-- chovat/chovat/Vf--------A-I--";",/,/Z:------------- kolik/kolik/Ca--4---------- navážete/navázat/VB-P---2P-AAP-- nových/nový/AANP2----1A---- přátelství/přátelství/NNNP4-----A---- ,/,/Z:------------- jak/jak/Db------------- vaše/váš/PSNS1-P2------- chování/chování/NNNS1-----A---- ovlivní/ovlivnit/VB-S---3P-AAP-- partnerský/partnerský/AAIS4----1A---- vztah/vztah/NNIS4-----A---- nebo/nebo/J^------------- konečně/konečně/Dg-------1A---- získáte/získat/VB-P---2P-AAP-- nabídku/nabídka/NNFS4-----A---- na/na/RR--4---------- vytouženou/vytoužený/AAFS4----1A---- práci/práce/NNFS4-----A---- ././Z:-------------"
"19";"Zástupci/zástupce/NNMP1-----A---- společnosti/společnost/NNFS2-----A---- Coca-Cola/Coca-Cola/NNFS1-----A---- Beverages/Beverages/X@------------- pozitivně/pozitivně/Dg-------1A---- hodnotili/hodnotit/VpMP----R-AAI-- spolupráci/spolupráce/NNFS4-----A---- během/během/RR--2---------- projektu/projekt/NNIS2-----A---- ,/,/Z:------------- kdy/kdy/Db------------- měli/mít/VpMP----R-AAI-- možnost/možnost/NNFS4-----A---- se/se/P7--4---------- aktivně/aktivně/Dg-------1A---- podílet/podílet/Vf--------A-I-- na/na/RR--6---------- všech/všechen/PLFP6---------- fázích/fáze/NNFP6-----A---- průzkumu/průzkum/NNIS2-----A---- ,/,/Z:------------- i/i/J^------------- skutečnost/skutečnost/NNFS1-----A---- ,/,/Z:------------- že/že/J,------------- jim/oni/PPMP3--3------- rozsáhlý/rozsáhlý/AAIS1----1A---- průzkum/průzkum/NNIS1-----A---- umožnil/umožnit/VpIS----R-AAP-- získat/získat/Vf--------A-P-- nejen/nejen/Db------------- názory/názor/NNIP4-----A---- a/a/J^-------------";"postoje/postoj/NNIP4-----A---- spotřebitelů/spotřebitel/NNMP2-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- poznatky/poznatek/NNIP4-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- spotřebitelé/spotřebitel/NNMP1-----A---- reálně/reálně/Dg-------1A---- v/v/RR--6---------- prodejně/prodejna/NNFS6-----A---- chovají/chovat/VB-P---3P-AAI--";"a/a/J^------------- jakým/jaký/P4IS7---------- způsobem/způsob/NNIS7-----A---- přistupují/přistupovat/VB-P---3P-AAI-- k/k/RR--3---------- POP/pop/AAMP3----1A---- ././Z:-------------"
"20";"Uvidíme/uvidět/VB-P---1P-AAP-- ,/,/Z:------------- jestli/jestli/J,------------- svůj/svůj/P8IS4----------";"postoj/postoj/NNIS4-----A---- v/v/RR--6---------- opozici/opozice/NNFS6-----A---- změní/změnit/VB-P---3P-AAP-- komunisté/komunista/NNMP1-----A---- ,/,/Z:------------- zda/zda/J,------------- tam/tam/Db------------- budou/být/VB-P---3F-AAI-- jen/jen/Db------------- dál/dál/Db------------- sedět/sedět/Vf--------A-I-- a/a/J^------------- být/být/Vf--------A-I-- jako/jako/J,------------- ti/ten/PDMP1---------- hodní/hodný/AAMP1----1A---- strejdové/strejda/NNMP1-----A---- nebo/nebo/J^------------- se/se/P7--4---------- začnou/začít/VB-P---3P-AAP-- chovat/chovat/Vf--------A-I--";"víc/hodně/Dg-------2A---- opozičně/opozičně/Dg-------1A---- ././Z:-------------"
"21";"Cora/Cora/NNFS1-----A---- je/být/VB-S---3P-AAI-- sympatická/sympatický/AAFS1----1A---- soudobému/soudobý/AAMS3----1A---- čtenáři/čtenář/NNMS3-----A---- rovněž/rovněž/Db------------- pro/pro/RR--4---------- své/svůj/P8IP4---------1 protofeministické/protofeministické/X@-------------";"postoje/postoj/NNIP4-----A---- :/:/Z:------------- primárně/primárně/Dg-------1A---- patrné/patrný/AANS1----1A---- v/v/RR--6---------- jejím/její/PSNS6FS3------- odmítnutí/odmítnutí/NNNS6-----A---- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- tak/tak/Db------------- ,/,/Z:------------- jak/jak/Db------------- společnost/společnost/NNFS1-----A---- od/od/RR--2---------- bohaté/bohatý/AAFS2----1A---- vdovy/vdova/NNFS2-----A---- očekává/očekávat/VB-S---3P-AAI-- ,/,/Z:------------- a/a/J^------------- druhotně/druhotně/Dg-------1A---- v/v/RR--6---------- jejím/její/PSIS6FS3------- maskulinním/maskulinní/AAIS6----1A---- šatníku/šatník/NNIS6-----A---- oplývajícím/oplývající/AGIS6-----A---- tvídovými/tvídový/AAIP7----1A---- kabáty/kabát/NNIP7-----A---- a/a/J^------------- pohodlnou/pohodlný/AAFS7----1A---- pánskou/pánský/AAFS7----1A---- obuví/obuv/NNFS7-----A---- ././Z:-------------"
"22";"Jeho/jeho/PSIS4-S3-------";"postoj/postoj/NNIS4-----A---- vůči/vůči/RR--3---------- klubu/klub/NNIS3-----A---- nechápu/chápat/VB-S---1P-NAI-- ,/,/Z:------------- protože/protože/J,------------- já/já/PP-S1--1------- ,/,/Z:------------- Štěpán/Štěpán/NNMS1-----A---- Vachoušek/Vachoušek/NNMS1-----A---- a/a/J^------------- pánové/pán/NNMP1-----A---- Hynek/Hynek/NNMS1-----A---- a/a/J^------------- Šedlbauer/Šedlbauer/NNMS1-----A---- jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- k/k/RR--3---------- němu/on/P5MS3--3------- chovali/chovat/VpMP----R-AAI--";"korektně/korektně/Dg-------1A---- a/a/J^------------- nabízeli/nabízet/VpMP----R-AAI-- jsme/být/VB-P---1P-AAI-- mu/on/PHMS3--3------- pomocnou/pomocný/AAFS4----1A---- ruku/ruka/NNFS4-----A---- ././Z:-------------"
"23";"„/""/Z:------------- Jde/jít/VB-S---3P-AAI-- spíš/spíš/TT------------- o/o/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- jsme/být/VB-P---1P-AAI-- cítili/cítit/VpMP----R-AAI-- potřebu/potřeba/NNFS4-----A---- vyjádřit/vyjádřit/Vf--------A-P-- naše/náš/PSIP4-P1-------";"postoje/postoj/NNIP4-----A---- a/a/J^------------- názory/názor/NNIP4-----A---- ,/,/Z:------------- jak/jak/Db------------- bychom/být/Vc-P---1----I-- se/se/P7--4---------- měli/mít/VpMP----R-AAI-- a/a/J^------------- chtěli/chtít/VpMP----R-AAI-- chovat/chovat/Vf--------A-I--";"a/a/J^------------- vystupovat/vystupovat/Vf--------A-I-- ././Z:-------------"
"24";"Patrně/patrně/TT------------- i/i/J^------------- to/ten/PDNS1---------- je/být/VB-S---3P-AAI-- důvod/důvod/NNIS1-----A---- ,/,/Z:------------- proč/proč/Db------------- někteří/některý/PZMP1---------- tamní/tamní/AAMP1----1A---- přepravci/přepravce/NNMP1-----A---- ,/,/Z:------------- a/a/J^------------- s/s/RR--7---------- nimi/oni/P5MP7--3------- dopravní/dopravní/AAIS1----1A---- odbor/odbor/NNIS1-----A---- karlovarského/karlovarský/AANS2----1A---- hejtmanství/hejtmanství/NNNS2-----A---- ,/,/Z:------------- zaujímají/zaujímat/VB-P---3P-AAI-- macešský/macešský/AAIS4----1A----";"postoj/postoj/NNIS4-----A---- vůči/vůči/RR--3---------- občanům/občan/NNMP3-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"ekologicky/ekologicky/Dg-------1A---- ,/,/Z:------------- když/když/J,------------- místo/místo/RR--2---------- cesty/cesta/NNFS2-----A---- autem/auto/NNNS7-----A---- volí/volit/VB-P---3P-AAI-- autobus/autobus/NNIS4-----A---- ././Z:-------------"
"25";"A/a/J^------------- Tito/Tito/NNMS1-----A---- si/se/P7--3---------- hned/hned/Db------------- na/na/RR--4---------- to/ten/PDNS4---------- přisadil/přisadit/VpMS----R-AAP-- :/:/Z:------------- ""/""/Z:------------- Myslím/myslet/VB-S---1P-AAI-- si/se/P7--3---------- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- správné/správný/AANS1----1A---- ,/,/Z:------------- abyste/aby|být/J,-------------|Vc-P---2----I-- jako/jako/J,------------- socialistická/socialistický/AAFS1----1A---- země/země/NNFP4-----A---- zastávali/zastávat/VpMP----R-AAI-- co/co/J,------------- nejvíce/hodně/Dg-------3A---- pozitivní/pozitivní/AAIS4----1A----";"postoj/postoj/NNIS4-----A---- i/i/J^------------- pokud/pokud/J,------------- jde/jít/VB-S---3P-AAI-- o/o/RR--4---------- vztahy/vztah/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- si/se/P7--3---------- přejete/přát/VB-P---2P-AAI-- mít/mít/Vf--------A-I-- se/s/RV--7---------- socialistickými/socialistický/AAFP7----1A---- zeměmi/země/NNFP7-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- nikdo/nikdo/PWM-1---------- nemohl/moci/VpMS----R-NAI-- říkat/říkat/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chováte/chovat/VB-P---2P-AAI--";"negativně/negativně/Dg-------1A---- ,/,/Z:------------- což/co/PE--1---------- by/být/Vc----------I-- zase/zase/Db------------- mohlo/moci/VpNS----R-AAI-- být/být/Vf--------A-I-- záminkou/záminka/NNFS7-----A---- k/k/RR--3---------- něčemu/něco/PZ--3---------- ././Z:-------------"
