id;left;kwic;right
"11";"Když/když/J,------------- jsem/být/VB-S---1P-AAI-- román/román/NNIS4-----A---- psala/psát/VpFS----R-AAI-- ,/,/Z:------------- zjistila/zjistit/VpFS----R-AAP-- jsem/být/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- vlastně/vlastně/TT------------- nevěřím/věřit/VB-S---1P-NAI-- některým/některý/PZFP3---------- věcem/věc/NNFP3-----A---- ,/,/Z:------------- o/o/RR--6---------- nichž/jenž/P9FP6---------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- domnívala/domnívat/VpFS----R-AAI-- ,/,/Z:------------- že/že/J,------------- jim/oni/PPFP3--3------- věřím/věřit/VB-S---1P-AAI-- ;/;/Z:------------- anebo/anebo/J^------------- ,/,/Z:------------- lépe/dobře/Dg-------2A---- řečeno/říci/VsNS------APP-- ,/,/Z:------------- ževmysli/ževmysli/X@-------------";"chovám/chovat/VB-S---1P-AAI-- ve/v/RV--6---------- stejné/stejný/AAFS6----1A---- době/doba/NNFS6-----A---- myšlenky/myšlenka/NNFP4-----A----";",/,/Z:------------- které/který/P4FP1---------- jsou/být/VB-P---3P-AAI-- zjevně/zjevně/TT------------- protikladné/protikladný/AAFP1----1A---- ././Z:-------------"
"12";"Skoro/skoro/Db------------- každý/každý/PLMS1---------- ,/,/Z:------------- ať/ať/J,------------- už/už/Db------------- se/se/P7--4---------- ve/v/RV--6---------- skutečnosti/skutečnost/NNFS6-----A----";"chová/chovat/VB-S---3P-AAI-- jakkoli/jakkoli/Db------------- ,/,/Z:------------- reaguje/reagovat/VB-S---3P-AAI-- emocionálně/emocionálně/Dg-------1A---- na/na/RR--4---------- myšlenku/myšlenka/NNFS4-----A----";"lidského/lidský/AANS2----1A---- bratrství/bratrství/NNNS2-----A---- ././Z:-------------"
"13";"Český/český/AAIS1----1A---- Krumlov/Krumlov/NNIS1-----A---- -/-/Z:------------- Také/také/Db------------- jste/být/VB-P---2P-AAI-- si/se/P7--3---------- někdy/někdy/Db------------- všimli/všimnout/VpMP----R-AAP-1 toho/ten/PDNS2---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- starosta/starosta/NNMS1-----A---- města/město/NNNS2-----A---- Český/český/AAIS1----1A---- Krumlov/Krumlov/NNIS1-----A---- František/František/NNMS1-----A---- Mikeš/Mikeš/NNMS1-----A----";"chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- s/s/RR--7---------- jakým/jaký/P4NS7---------- nasazením/nasazení/NNNS7-----A---- pracuje/pracovat/VB-S---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- prosazuje/prosazovat/VB-S---3P-AAI-- nové/nový/AAFP4----1A---- myšlenky/myšlenka/NNFP4-----A----";"či/či/J^------------- třeba/třeba/TT------------- jak/jak/Db------------- se/se/P7--4---------- obléká/oblékat/VB-S---3P-AAI-- ?/?/Z:-------------"
"14";"„/""/Z:------------- Věřím/věřit/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,-------------";"nechováte/chovat/VB-P---2P-NAI-- žádné/žádný/PWFP4---------- nemoudré/moudrý/AAFP4----1N---- myšlenky/myšlenka/NNFP4-----A----";"././Z:------------- “/""/Z:-------------"
"15";"Nakonec/nakonec/TT------------- mu/on/PHMS3--3------- nezbylo/zbýt/VpNS----R-NAP-- nic/nic/PW--1---------- jiného/jiný/AANS2----1A---- ,/,/Z:------------- než/než/J,------------- se/se/P7--4---------- smířit/smířit/Vf--------A-P-- s/s/RR--7---------- tímto/tento/PDIS7---------- neodolatelným/neodolatelný/AAIS7----1A---- přílivem/příliv/NNIS7-----A---- smyslné/smyslný/AAFS2----1A---- krve/krev/NNFS2-----A---- ,/,/Z:------------- utěšoval/utěšovat/VpMS----R-AAI-- se/se/P7--4---------- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- bude/být/VB-S---3F-AAI--";"chovat/chovat/Vf--------A-I-- slušně/slušně/Dg-------1A---- a/a/J^------------- tyto/tento/PDFP4---------- nemístné/nemístný/AAFP4----1A---- a/a/J^------------- vilné/vilný/AAFP4----1A---- myšlenky/myšlenka/NNFP4-----A----";"si/se/P7--3---------- nechá/nechat/VB-S---3P-AAP-- pro/pro/RR--4---------- sebe/se/P6--4---------- ././Z:-------------"
"16";"Věděla/vědět/VpFS----R-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4----------";"chová/chovat/VB-S---3P-AAI-- směšně/směšně/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- nedokázala/dokázat/VpFS----R-NAP-- ty/ten/PDFP4---------- myšlenky/myšlenka/NNFP4-----A----";"vypudit/vypudit/Vf--------A-P-- z/z/RR--2---------- hlavy/hlava/NNFS2-----A---- ././Z:-------------"
"17";"";"Choval/chovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- myšlenku/myšlenka/NNFS4-----A----";"na/na/RR--4---------- svého/svůj/P8MS4---------- přítele/přítel/NNMS4-----A---- ,/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- to/ten/PDNS1---------- bylo/být/VpNS----R-AAI-- těžce/těžce/Dg-------1A---- raněné/raněný/AANS1----1A---- dítě/dítě/NNNS1-----A---- ,/,/Z:------------- kterému/který/P4NS3---------- každý/každý/PLIS1---------- nešetrný/šetrný/AAIS1----1N---- dotek/dotek/NNIS1-----A---- působí/působit/VB-S---3P-AAI-- prudkou/prudký/AAFS4----1A---- bolest/bolest/NNFS4-----A---- a/a/J^------------- na/na/RR--4---------- nějž/jenž/P9IS4---------1 je/být/VB-S---3P-AAI-- při/při/RR--6---------- všem/všechen/PLNS6---------- ,/,/Z:------------- co/co/PQ--4---------- konám/konat/VB-S---1P-AAI-- ,/,/Z:------------- ustavičně/ustavičně/Dg-------1A---- třeba/třeba/TT------------- brát/brát/Vf--------A-I-- ohled/ohled/NNIS4-----A---- ././Z:-------------"
"18";"";"Choval/chovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- však/však/J^------------- ještě/ještě/Db------------- jinou/jiný/AAFS4----1A---- těžkou/těžký/AAFS4----1A---- myšlenku/myšlenka/NNFS4-----A----";"a/a/J^------------- rozvažoval/rozvažovat/VpMS----R-AAI-- ,/,/Z:------------- můžu/moci/VB-S---1P-AAI-- -/-/Z0------------- li/li/J,------------- s/s/RR--7---------- ní/on/P5FS7--3------- teď/teď/Db------------- ven/ven/Db------------- :/:/Z:-------------"
"19";"Prorok/prorok/NNMS1-----A---- se/se/P7--4---------- vlastně/vlastně/TT------------- v/v/RR--6---------- rámci/rámec/NNIS6-----A---- sekty/sekta/NNFS2-----A----";"choval/chovat/VpMS----R-AAI-- jako/jako/J,------------- svrchovaný/svrchovaný/AAMS1----1A---- dominantní/dominantní/AAMS1----1A---- samec/samec/NNMS1-----A---- ,/,/Z:------------- čímž/co/PE--7---------- u/u/RR--2---------- svých/svůj/P8IP2---------- druhů/druh/NNIP2-----A---- dokázal/dokázat/VpMS----R-AAP-- potlačit/potlačit/Vf--------A-P-- veškeré/veškerý/PLIP4---------- projevy/projev/NNIP4-----A---- mužnosti/mužnost/NNFS2-----A---- :/:/Z:------------- nejen/nejen/Db------------- že/že/TT------------- nepěstovali/pěstovat/VpMP----R-NAI-- sexuální/sexuální/AAIS4----1A---- život/život/NNIS4-----A---- ,/,/Z:------------- ale/ale/J^------------- ani/ani/J^------------- se/se/P7--4---------- ho/on/PHIS4--3------- vést/vést/Vf--------A-I-- nesnažili/snažit/VpMP----R-NAI-- ,/,/Z:------------- k/k/RR--3---------- samicím/samice/NNFP3-----A---- se/se/P7--4---------- zásadně/zásadně/Dg-------1A---- nechovali/chovat/VpMP----R-NAI-- vstřícně/vstřícně/Dg-------1A---- či/či/J^------------- podbízivě/podbízivě/Dg-------1A---- ,/,/Z:------------- přijali/přijmout/VpMP----R-AAP-- zkrátka/zkrátka/TT------------- za/za/RR--4---------- svou/svůj/P8FS4---------1 myšlenku/myšlenka/NNFS4-----A----";",/,/Z:------------- že/že/J,------------- sexualita/sexualita/NNFS1-----A---- je/být/VB-S---3P-AAI-- výsadou/výsada/NNFS7-----A---- proroka/prorok/NNMS2-----A---- ;/;/Z:------------- pak/pak/Db------------- jsem/být/VB-S---1P-AAI-- pochopil/pochopit/VpMS----R-AAP-- ,/,/Z:------------- proč/proč/Db------------- prorok/prorok/NNMS1-----A---- v/v/RR--6---------- přednáškách/přednáška/NNFP6-----A---- velebil/velebit/VpMS----R-AAI-- ženské/ženský/AAFP4----1A---- hodnoty/hodnota/NNFP4-----A---- a/a/J^------------- zároveň/zároveň/Db------------- nesmiřitelně/nesmiřitelně/Dg-------1A---- útočil/útočit/VpMS----R-AAI-- proti/proti/RR--3---------- machismu/machismus/NNIS3-----A---- :/:/Z:------------- jeho/jeho/PSIS7-S3------- cílem/cíl/NNIS7-----A---- bylo/být/VpNS----R-AAI-- připravit/připravit/Vf--------A-P-- posluchače/posluchač/NNMP4-----A---- o/o/RR--4---------- mužnost/mužnost/NNFS4-----A---- ././Z:-------------"
"20";"„/""/Z:-------------";"Chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- panu/pán/NNMS3-----A---1 Kissingerovi/Kissinger/NNMS3-----A---- obrovský/obrovský/AAIS4----1A---- respekt/respekt/NNIS4-----A---- a/a/J^------------- velmi/velmi/Db------------- si/se/P7--3---------- vážím/vážit/VB-S---1P-AAI-- toho/ten/PDNS2---------- ,/,/Z:------------- že/že/J,------------- se/s/RV--7---------- mnou/já/PP-S7--1------- sdílel/sdílet/VpMS----R-AAI-- své/svůj/P8FP4---------1 myšlenky/myšlenka/NNFP4-----A----";",/,/Z:------------- “/""/Z:------------- uvedl/uvést/VpMS----R-AAP-- Trump/Trump/NNMS1-----A---- po/po/RR--6---------- jednání/jednání/NNNS6-----A---- ,/,/Z:------------- které/který/P4NS1---------- se/se/P7--4---------- konalo/konat/VpNS----R-AAI-- v/v/RR--6---------- jeho/jeho/PSIS6-S3------- newyorském/newyorský/AAIS6----1A---- mrakodrapu/mrakodrap/NNIS6-----A---- Trump/Trump/NNMS1-----A---- Tower/Tower/F%------------- ././Z0------------- */*/Z:------------- Ruský/ruský/AAMS1----1A---- prezident/prezident/NNMS1-----A---- Vladimir/Vladimir/NNMS1-----A---- Putin/Putin/NNMS1-----A---- by/být/Vc----------I-- se/se/P7--4---------- mohl/moci/VpMS----R-AAI-- v/v/RR--6---------- týdnech/týden/NNIP6-----A---- ,/,/Z:------------- než/než/J,------------- nastoupí/nastoupit/VB-S---3P-AAP-- do/do/RR--2---------- funkce/funkce/NNFS2-----A---- nový/nový/AAMS1----1A---- americký/americký/AAMS1----1A---- prezident/prezident/NNMS1-----A---- Donald/Donald/NNMS1-----A---- Trump/Trump/NNMS1-----A---- ,/,/Z:------------- pokusit/pokusit/Vf--------A-P-- určitým/určitý/AAIS7----1A---- způsobem/způsob/NNIS7-----A---- otestovat/otestovat/Vf--------A-P-- NATO/NATO/BN------------- ,/,/Z:------------- varoval/varovat/VpMS----R-AAI-- v/v/RR--6---------- rozhovoru/rozhovor/NNIS6-----A---- s/s/RR--7---------- britskou/britský/AAFS7----1A---- BBC/BBC/BN-------------"
"21";"Můžete/moci/VB-P---2P-AAI-- využít/využít/Vf--------A-P-- psychologovy/psychologův/AUFS2M--------- pracovny/pracovna/NNFS2-----A---- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- abyste/aby|být/J,-------------|Vc-P---2----I-- pochopili/pochopit/VpMP----R-AAP-- ,/,/Z:------------- proč/proč/Db-------------";"chováte/chovat/VB-P---2P-AAI-- takové/takový/PDFP4---------- destruktivní/destruktivní/AAFP4----1A---- myšlenky/myšlenka/NNFP4-----A----";",/,/Z:------------- a/a/J^------------- pak/pak/Db------------- se/se/P7--4---------- jich/oni/PPFP2--3------- za/za/RR--2---------- pomoci/pomoc/NNFS2-----A---- duchovního/duchovní/AANS2----1A---- cvičení/cvičení/NNNS2-----A---- zbavit/zbavit/Vf--------A-P-- ././Z:-------------"
