id;left;kwic;right
"11";"Němky/Němka/NNFS2-----A---- ,/,/Z:------------- která/který/P4FS1---------- si/se/P7--3---------- svým/svůj/P8IS7---------- lidským/lidský/AAIS7----1A---- přístupem/přístup/NNIS7-----A---- k/k/RR--3---------- vězněným/vězněný/AAFP3----1A---- ženám/žena/NNFP3-----A---- -/-/Z:------------- a/a/J^------------- nebyla/být/VpFS----R-NAI-- zdaleka/zdaleka/Db------------- jediná/jediný/AAFS1----1A---- ,/,/Z:------------- kdo/kdo/PKM-1---------- se/se/P7--4---------- takto/takto/Db-------------";"choval/chovat/VpMS----R-AAI-- -/-/Z:------------- získala/získat/VpFS----R-AAP-- jejich/jejich/PSFS4-P3------- náklonnost/náklonnost/NNFS4-----A---- a/a/J^------------- jíž/jenž/PJFS3---------- věnovaly/věnovat/VpFP----R-AAB-- literární/literární/AANS4----1A---- dílko/dílko/NNNS4-----A---- nazvané/nazvaný/AANS4----1A---- Sen/sen/NNIS4-----A----";"umělkyně/umělkyně/NNFS2-----A---- ,/,/Z:------------- alegorii/alegorie/NNFS4-----A---- života/život/NNIS2-----A---- v/v/RR--6---------- pobočce/pobočka/NNFS6-----A---- tábora/tábor/NNIS2-----A---1 ,/,/Z:------------- ""/""/Z:------------- přibližuje/přibližovat/VB-S---3P-AAI-- některé/některý/PZIP4---------- z/z/RR--2---------- příběhů/příběh/NNIP2-----A---- Lucie/Lucie/NNFS1-----A---- Jarkovská/Jarkovská/NNFS1-----A---- ././Z:-------------"
"12";"Díky/díky/RR--3---------- otevřenějšímu/otevřený/AAIS3----2A---- kvalifikačnímu/kvalifikační/AAIS3----1A---- systému/systém/NNIS3-----A---- ,/,/Z:------------- který/který/P4IS1---------- umožňuje/umožňovat/VB-S---3P-AAI-- i/i/J^------------- třetímu/třetí/CrIS3---------- týmu/tým/NNIS3-----A---- postup/postup/NNIS4-----A---- do/do/RR--2---------- baráže/baráž/NNFS2-----A---- ,/,/Z:------------- si/se/P7--3----------";"chovají/chovat/VB-P---3P-AAI-- svůj/svůj/P8IS4---------- sen/sen/NNIS4-----A----";"a/a/J^------------- dnes/dnes/Db------------- potřebují/potřebovat/VB-P---3P-AAI-- bodovat/bodovat/Vf--------A-I-- ././Z:-------------"
"13";"Kdyby/kdyby|být/J,-------------|Vc----------I-- se/se/P7--4---------- v/v/RR--6---------- západních/západní/AAFP6----1A---- zemích/země/NNFP6-----A---- obecní/obecní/AAIP1----1A---- úřady/úřad/NNIP1-----A----";"chovaly/chovat/VpIP----R-AAI-- jako/jako/J,------------- soukromá/soukromý/AAFS1----1A---- firma/firma/NNFS1-----A---- ,/,/Z:------------- jako/jako/J,------------- realitka/realitka/NNFS1-----A---- ,/,/Z:------------- jako/jako/J,------------- podnikatel/podnikatel/NNMS1-----A---- ,/,/Z:------------- jako/jako/J,------------- zprostředkovatel/zprostředkovatel/NNMS1-----A---- lukrativních/lukrativní/AAFP2----1A---- zakázek/zakázka/NNFP2-----A---- (/(/Z:------------- viz/vidět/Vi-S---2--A-I-1 objednávka/objednávka/NNFS1-----A---- radnice/radnice/NNFS2-----A---- pátého/pátý/CrIS2---------- pražského/pražský/AAIS2----1A---- obvodu/obvod/NNIS2-----A---- na/na/RR--4---------- obří/obří/AAIP4----1A---- betonové/betonový/AAIP4----1A---- květináče/květináč/NNIP4-----A---- !/!/Z:------------- )/)/Z:------------- či/či/J^------------- jiných/jiný/AAIP2----1A---- podobných/podobný/AAIP2----1A---- podniků/podnik/NNIP2-----A---- ,/,/Z:------------- jak/jak/Db------------- je/být/VB-S---3P-AAI-- v/v/RR--6---------- Čechách/Čechy/NNFP6-----A---- zvykem/zvyk/NNIS7-----A---- ,/,/Z:------------- bylo/být/VpNS----R-AAI-- by/být/Vc----------I-- to/ten/PDNS1---------- považováno/považovat/VsNS------API-- za/za/RR--4---------- zlý/zlý/AAIS4----1A---- sen/sen/NNIS4-----A----";"a/a/J^------------- tamní/tamní/AAMP1----1A---- úředníci/úředník/NNMP1-----A---- by/být/Vc----------I-- ve/v/RV--6---------- svých/svůj/P8IP6---------- úřadech/úřad/NNIP6-----A---- dlouho/dlouho/Dg-------1A---- neúřadovali/úřadovat/VpMP----R-NAI-- ././Z:-------------"
"14";"""/""/Z:------------- Koně/kůň/NNMP1-----A---- sice/sice/J^-------------";"chováme/chovat/VB-P---1P-AAI-- jen/jen/Db------------- krátce/krátce/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- celá/celý/AAFS1----1A---- rodina/rodina/NNFS1-----A---- jim/oni/PPMP3--3------- propadla/propadnout/VpFS----R-AAP-1 a/a/J^------------- tímto/tento/PDIS7---------- jezdeckým/jezdecký/AAIS7----1A---- areálem/areál/NNIS7-----A---- si/se/P7--3---------- chceme/chtít/VB-P---1P-AAI-- splnit/splnit/Vf--------A-P-- náš/náš/PSIS4-P1------- velký/velký/AAIS4----1A---- sen/sen/NNIS4-----A----";",/,/Z:------------- ""/""/Z:------------- uvedla/uvést/VpFS----R-AAP-- Veronika/Veronika/NNFS1-----A---- Vlčková/Vlčková/NNFS1-----A---- z/z/RR--2---------- Pozořic/Pozořice/NNFP2-----A---- ././Z:-------------"
"15";"Jiní/jiný/AAMP1----1A---- obyvatelé/obyvatel/NNMP1-----A---- areálu/areál/NNIS2-----A---- ,/,/Z:------------- jako/jako/J,------------- např/např/BT------------- ././Z0------------- doktoři/doktor/NNMP1-----A---- Müller/Müller/NNMS1-----A---- a/a/J^------------- Friedmann/Friedmann/NNMS1-----A---- ,/,/Z:------------- však/však/J^-------------";"chovali/chovat/VpMP----R-AAI-- v/v/RR--6---------- srdcích/srdce/NNNP6-----A---- vlastní/vlastní/AAIP4----1A---- sny/sen/NNIP4-----A----";"o/o/RR--6---------- slávě/sláva/NNFS6-----A---- ././Z:-------------"
"16";"Třetí/třetí/CrNS1---------- dítě/dítě/NNNS1-----A---- řeznického/řeznický/AAMS2----1A---- mistra/mistr/NNMS2-----A---- Josefa/Josef/NNMS2-----A---- Martina/Martin/NNMS2-----A---- Fischera/Fischer/NNMS2-----A---- ,/,/Z:------------- narozené/narozený/AANS1----1A---- 12/12/C=------------- ././Z0------------- dubna/duben/NNIS2-----A---- 1948/1948/C=------------- ve/v/RV--6---------- švábském/švábský/AAIS6----1A---- Gerabronu/Gerabronu/X@-------------";"chovalo/chovat/VpNS----R-AAI-- dlouholetý/dlouholetý/AAIS4----1A---- sen/sen/NNIS4-----A----";":/:/Z:------------- eskorta/eskorta/NNFS1-----A---- devíti/devět/Cn-P2---------- motorizovaných/motorizovaný/AAMP2----1A---- policistů/policista/NNMP2-----A---- doprovází/doprovázet/VB-S---3P-AAI-- státního/státní/AAMS4----1A---- hosta/host/NNMS4-----A---- v/v/RR--6---------- limuzíně/limuzína/NNFS6-----A---- k/k/RR--3---------- ministerstvu/ministerstvo/NNNS3-----A---- zahraničí/zahraničí/NNNS2-----A---- a/a/J^------------- jeho/jeho/PSMS1-S3------- nejvyšší/vysoký/AAMS1----3A---- pán/pán/NNMS1-----A---- s/s/RR--7---------- familiárním/familiární/AANS7----1A---- jménem/jméno/NNNS7-----A---- ""/""/Z:------------- Jožka/Jožka/NNMS1-----A---- ""/""/Z:------------- (/(/Z:------------- orig/orig/BN------------- ././Z:-------------"
"17";"""/""/Z:------------- McCabe/McCabe/NNMS1-----A---- a/a/J^------------- Johnson/Johnson/NNMS1-----A----";"chovali/chovat/VpMP----R-AAI-- sen/sen/NNIS4-----A----";"učinit/učinit/Vf--------A-P-- San/San/F%------------- Lorenzo/Lorenzo/NNMS1-----A---- Utopií/utopie/NNFS7-----A---- ././Z:------------- ""/""/Z:-------------"
"18";"Odpovědět/odpovědět/Vf--------A-P-- na/na/RR--4---------- základní/základní/AAFS4----1A---- otázku/otázka/NNFS4-----A---- :/:/Z:------------- Jak/jak/Db------------- se/se/P7--4---------- máme/mít/VB-P---1P-AAI--";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- nezhloupli/zhloupnout/VpMP----R-NAP-1 a/a/J^------------- nebyli/být/VpMP----R-NAI-- tak/tak/Db------------- snadno/snadno/Dg-------1A---- manipulovatelní/manipulovatelný/AAMP1----1A---- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- nepropadli/propadnout/VpMP----R-NAP-1 přesvědčení/přesvědčení/NNNS3-----A---- ,/,/Z:------------- že/že/J,------------- osobnost/osobnost/NNFS1-----A---- se/se/P7--4---------- vyznačuje/vyznačovat/VB-S---3P-AAI-- tím/ten/PDNS7---------- ,/,/Z:------------- jak/jak/Db------------- nakupuje/nakupovat/VB-S---3P-AAI-- a/a/J^------------- plní/plnit/VB-S---3P-AAI-- si/se/P7--3---------- své/svůj/P8IP4---------1 materiální/materiální/AAIP4----1A---- sny/sen/NNIP4-----A----";"?/?/Z:------------- skutečně/skutečně/TT------------- nedokážu/dokázat/VB-S---1P-NAP-- ././Z:-------------"
"19";"Kdysi/kdysi/Db------------- v/v/RR--6---------- raných/raný/AAFP6----1A---- dobách/doba/NNFP6-----A---- mládí/mládí/NNNS2-----A----";"choval/chovat/VpMS----R-AAI-- robinsonský/robinsonský/X@------------- sen/sen/NNIS4-----A----";"osídlit/osídlit/Vf--------A-P-- ostrov/ostrov/NNIS4-----A---- na/na/RR--6---------- jihočeském/jihočeský/AAIS6----1A---- rybníku/rybník/NNIS6-----A---- Holná/Holná/NNFS1-----A---- ././Z:-------------"
"20";"Všichni/všechen/PLMP1---------- se/se/P7--4---------- ke/k/RV--3---------- mně/já/PP-S3--1-------";"chovají/chovat/VB-P---3P-AAI-- pozorně/pozorně/Dg-------1A---- ,/,/Z:------------- takže/takže/J,------------- vůbec/vůbec/TT------------- nemusím/muset/VB-S---1P-NAI-- podobné/podobný/AAIP4----1A---- sny/sen/NNIP4-----A----";",/,/Z:------------- ""/""/Z:------------- vysvětluje/vysvětlovat/VB-S---3P-AAI-- ././Z:-------------"
"21";"Lovecraft/Lovecraft/NNMS1-----A---- na/na/RR--4---------- americké/americký/AAIP4----1A---- poměry/poměry/NNIP4-----A---- své/svůj/P8FS2---------1 doby/doba/NNFS2-----A---- shlížel/shlížet/VpMS----R-AAI-- rovněž/rovněž/Db------------- značně/značně/Dg-------1A---- pohrdavě/pohrdavě/Dg-------1A---- ,/,/Z:-------------";"nechoval/chovat/VpMS----R-NAI-- však/však/J^------------- v/v/RR--6---------- sobě/se/P6--6---------- žádné/žádný/PWIP4---------- levicové/levicový/AAIP4----1A---- či/či/J^------------- pokrokářské/pokrokářský/AAIP4----1A---- sny/sen/NNIP4-----A----";"jako/jako/J,------------- americká/americký/AAFS1----1A---- mládež/mládež/NNFS1-----A---- šedesátých/šedesátý/CrNP2---------- let/rok/NNNP2-----A---- ././Z:-------------"
"22";"Druhé/druhý/CrFP1---------- si/se/P7--3---------- jej/on/PPIS4--3------2 taky/také/Db------------- přejí/přát/VB-P---3P-AAI-1 ,/,/Z:------------- ale/ale/J^------------- nemají/mít/VB-P---3P-NAI-- možnost/možnost/NNFS4-----A---- jej/on/PPIS4--3------2 doma/doma/Db-------------";"chovat/chovat/Vf--------A-I-- nebo/nebo/J^------------- jim/oni/PPMP3--3------- to/ten/PDNS4---------- rodiče/rodič/NNMP1-----A---- zakazují/zakazovat/VB-P---3P-AAI-- ,/,/Z:------------- tak/tak/J^------------- si/se/P7--3---------- zde/zde/Db------------- aspoň/aspoň/Db------------- jednou/jednou/Cv------------- týdně/týdně/Db------------- chodí/chodit/VB-P---3P-AAI-- takzvaně/takzvaně/Dg-------1A---- splnit/splnit/Vf--------A-P-- sen/sen/NNIS4-----A----";",/,/Z:------------- “/""/Z:------------- sdělila/sdělit/VpFS----R-AAP-- Marcela/Marcela/NNFS1-----A---- Rozprýmová/Rozprýmová/NNFS1-----A---- ././Z:-------------"
"23";"Avšak/avšak/J^------------- černoši/černoch/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- přišli/přijít/VpMP----R-AAP-- do/do/RR--2---------- Ameriky/Amerika/NNFS2-----A---- z/z/RR--2---------- Karibiku/Karibik/NNIS2-----A---- či/či/J^------------- z/z/RR--2---------- Afriky/Afrika/NNFS2-----A---- ,/,/Z:------------- ve/v/RV--6---------- svých/svůj/P8NP6---------- srdcích/srdce/NNNP6-----A----";"chovají/chovat/VB-P---3P-AAI-- sen/sen/NNIS4-----A----";"imigranta/imigrant/NNMS2-----A---- o/o/RR--6---------- lepším/dobrý/AAIS6----2A---- životě/život/NNIS6-----A---- a/a/J^------------- jsou/být/VB-P---3P-AAI-- srozuměni/srozumět/VsMP------APP-- s/s/RR--7---------- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- takový/takový/PDIS1---------- sen/sen/NNIS1-----A---- je/být/VB-S---3P-AAI-- vykoupen/vykoupit/VsIS------APP-- tvrdou/tvrdý/AAFS7----1A---- prací/práce/NNFS7-----A---- a/a/J^------------- usilovným/usilovný/AANS7----1A---- studiem/studium/NNNS7-----A---- ././Z:-------------"
"24";"Mít/mít/Vf--------A-I-- poklidnou/poklidný/AAFS4----1A---- mysl/mysl/NNFS4-----A---- ,/,/Z:------------- mít/mít/Vf--------A-I-- práci/práce/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- vás/vy/PP-P4--2------- těší/těšit/VB-S---3P-AAI-- ,/,/Z:-------------";"chovat/chovat/Vf--------A-I-- se/se/P7--4---------- ohleduplně/ohleduplně/Dg-------1A---- a/a/J^------------- laskavě/laskavě/Dg-------1A---- ,/,/Z:------------- pečovat/pečovat/Vf--------A-I-- o/o/RR--4---------- dobré/dobrý/AAIP4----1A---- mezilidské/mezilidský/AAIP4----1A---- vztahy/vztah/NNIP4-----A---- ,/,/Z:------------- pohybovat/pohybovat/Vf--------A-I-- se/se/P7--4---------- na/na/RR--6---------- vzduchu/vzduch/NNIS6-----A---- ,/,/Z:------------- plnit/plnit/Vf--------A-I-- si/se/P7--3---------- sny/sen/NNIP4-----A----";",/,/Z:------------- které/který/P4IP1---------- vás/vy/PP-P4--2------- naplňují/naplňovat/VB-P---3P-AAI-- vášní/vášeň/NNFS7-----A---- ,/,/Z:------------- řídit/řídit/Vf--------A-I-- se/se/P7--4---------- zdravým/zdravý/AAIS7----1A---- selským/selský/AAIS7----1A---- rozumem/rozum/NNIS7-----A---- a/a/J^------------- nepodléhat/podléhat/Vf--------N-I-- žádným/žádný/PWFP3---------- módním/módní/AAFP3----1A---- vlnám/vlna/NNFP3-----A---- ././Z:-------------"
"25";"";"Chovat/chovat/Vf--------A-I-- tygra/tygr/NNMS4-----A---- či/či/J^------------- jinou/jiný/AAFS4----1A---- velkou/velký/AAFS4----1A---- šelmu/šelma/NNFS4-----A---- -/-/Z:------------- splnit/splnit/Vf--------A-P-- si/se/P7--3---------- takový/takový/PDIS4---------- sen/sen/NNIS4-----A----";"dnes/dnes/Db------------- není/být/VB-S---3P-NAI-- pro/pro/RR--4---------- movitého/movitý/AAMS4----1A---- podnikatele/podnikatel/NNMS4-----A---- problém/problém/NNIS1-----A---- ././Z:-------------"
"26";"Sem/sem/Db------------- přišel/přijít/VpMS----R-AAP-- Conan/Conan/NNMS1-----A---- ,/,/Z:------------- zvaný/zvaný/AAMS1----1A---- Cimmeřan/Cimmeřan/NNMS1-----A---- ,/,/Z:------------- černovlasý/černovlasý/AAMS1----1A---- a/a/J^------------- zachmuřený/zachmuřený/AAMS1----1A---- ,/,/Z:------------- s/s/RR--7---------- mečem/meč/NNIS7-----A---- v/v/RR--6---------- pěsti/pěst/NNFS6-----A---- ,/,/Z:------------- zloděj/zloděj/NNMS1-----A---- ,/,/Z:------------- pobuda/pobuda/NNMS1-----A---- ,/,/Z:------------- rváč/rváč/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1----------";"choval/chovat/VpMS----R-AAI-- v/v/RR--6---------- srdci/srdce/NNNS6-----A---- velké/velký/AAIP4----1A---- smutky/smutek/NNIP4-----A---- ,/,/Z:------------- sny/sen/NNIP4-----A----";"i/i/J^------------- radosti/radost/NNFP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- srazil/srazit/VpMS----R-AAP-- zářící/zářící/AGIS4-----A---- trůn/trůn/NNIS4-----A---- y/y/BN------------- světa/svět/NNIS2-----A---- pod/pod/RR--4---------- podrážky/podrážka/NNFP4-----A---- svých/svůj/P8IP2---------- zaprášených/zaprášený/AAIP2----1A---- sandálů/sandál/NNIP2-----A---- ././Z:------------- ""/""/Z:-------------"
"27";"Znal/znát/VpMS----R-AAI-- fůru/fůra/NNFS4-----A---- triků/trik/NNIP2-----A---- ,/,/Z:------------- jak/jak/Db------------- přimět/přimět/Vf--------A-P-- kluky/kluk/NNMP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4----------";"chovali/chovat/VpMP----R-AAI-- jako/jako/J,------------- muži/muž/NNMP1-----A---- -/-/Z:------------- triky/trik/NNIP1-----A---- ,/,/Z:------------- které/který/P4IP1---------- hrály/hrát/VpIP----R-AAI-- na/na/RR--4---------- klukovské/klukovský/AAFP4----1A---- obavy/obava/NNFP4-----A---- ,/,/Z:------------- sny/sen/NNIP4-----A----";"a/a/J^------------- lásky/láska/NNFP4-----A---- ././Z:-------------"
"28";"""/""/Z:------------- Nikdy/nikdy/Db------------- jsem/být/VB-S---1P-AAI-- nevěřila/věřit/VpFS----R-NAI-- ,/,/Z:------------- že/že/J,------------- bych/být/Vc-S---1----I-- jednou/jednou/Db------------- mohla/moci/VpFS----R-AAI-- být/být/Vf--------A-I-- oceněna/ocenit/VsFS------APP-- za/za/RR--4---------- dílo/dílo/NNNS4-----A---- ,/,/Z:------------- které/který/P4NS4---------- jsem/být/VB-S---1P-AAI--";"chovala/chovat/VpFS----R-AAI-- ve/v/RV--6---------- svém/svůj/P8NS6---------- srdci/srdce/NNNS6-----A---- jako/jako/J,------------- velký/velký/AAIS4----1A---- sen/sen/NNIS4-----A----";",/,/Z:------------- ""/""/Z:------------- poznamenala/poznamenat/VpFS----R-AAP-- Stoneová/Stoneová/NNFS1-----A---- ././Z:-------------"
"29";"Koně/kůň/NNMP4-----A---- začala/začít/VpFS----R-AAP-- se/s/RV--7---------- svým/svůj/P8MS7---------- manželem/manžel/NNMS7-----A----";"chovat/chovat/Vf--------A-I-- před/před/RR--7---------- osmi/osm/Cn-P7---------- lety/rok/NNNP7-----A---- ,/,/Z:------------- a/a/J^------------- splnila/splnit/VpFS----R-AAP-- si/se/P7--3---------- tak/tak/Db------------- svůj/svůj/P8IS4---------- sen/sen/NNIS4-----A----";"z/z/RR--2---------- dětství/dětství/NNNS2-----A---- ././Z:-------------"
"30";"Paseka/paseka/NNFS1-----A---- a/a/J^------------- Argo/argo/NNNP1-----A---- v/v/RR--6---------- sobě/se/P6--6---------- také/také/Db-------------";"chovaly/chovat/VpIP----R-AAI-- sny/sen/NNIP4-----A----";"o/o/RR--6---------- velké/velký/AAFS6----1A---- původní/původní/AAFS6----1A---- encyklopedii/encyklopedie/NNFS6-----A---- ././Z:-------------"
"31";"""/""/Z:------------- Sám/sám/PLMS1----------";"chovám/chovat/VB-S---1P-AAI-- velké/velký/AAIP4----1A---- sny/sen/NNIP4-----A----";"././Z:-------------"
"32";"A/a/J^------------- v/v/RR--6---------- koutku/koutek/NNIS6-----A---- srdce/srdce/NNNS2-----A----";"chová/chovat/VB-S---3P-AAI-- nejtajnější/tajný/AAIS4----3A---- sen/sen/NNIS4-----A----";"././Z:-------------"
